"id";"title";"year";"depth";"priority";"horizontalDepth";"citingFilled";"residential_mobility_census_UK";"residential_mobility";"urban_migration_housing_market_UK";"residential_mobility_UK";"internal_migration";"internal_migration_market_UK";"housing_market_mobility_UK";"internal_migration_census_UK";"urban_migration";"internal_migration_UK";"internal_migration_housing"
"9626869617100829846";"Labour market performance in developing countries: A survey";"1978";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17547815058319867874";" Transnationalismus und anthropology of differences in der anthro-pologischen Migrationsforschung. Ein Brückenschlag";"NA";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7123838086012638449";"Tourism and interregional migration in Sweden: an explorative approach";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16589277862874199691";"Migration and education";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4639563900351115397";"A decent home: Housing policy in perspective ";"2000";"2";"10";"internal_migration_housing:94";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"94"
"7927440017054226349";"Engendering migration studies: The case of new immigrants in the United States";"1999";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14550874147433183605";" Migration and gender in Morocco";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3782228716065545442";"Transnational Space of a Family: a Case Study";"2010";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1951564469176152055";"Step-wise migration: Toward a clarification of the mechanism";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17846047603828771609";" Employment, migration and livelihoods in the hill economy of Uttaranchal";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13816050118268768539";" Population and society: historical trends and future prospects";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9466733559808113173";"Urban villages in China: A 2008 survey of migrant settlements in Beijing";"2009";"2";"10";"urban_migration_housing_market_UK:17";"false";"NA";"NA";"17";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3486453289642042237";"The household registration system and social stratification in China: 1955–1996";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4952693144996812539";"Residential mobility among patients admitted to acute psychiatric wards";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11790609765628952028";"The impossibility of return: black women's migrations to Africa";"2006";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14005090588681362334";" Internal migration in developing countries";"1976";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10392047901481817562";"Primary, return and onward migration in the US and Canada: Is there a difference?";"1997";"2";"10";"internal_migration_census_UK:97";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"97";"NA";"NA";"NA"
"6697807235906212204";"Residential mobility and the housing market";"2012";"2";"10";"residential_mobility_UK:72,housing_market_mobility_UK:19";"false";"NA";"NA";"NA";"72";"NA";"NA";"19";"NA";"NA";"NA";"NA"
"7358021461151267041";"Life satisfaction among Turkish and Moroccan immigrants in the Netherlands: The role of absolute and relative income";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11002881916754579307";"Back to Brit: retired British migrants returning from Spain";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12434812741691496607";"Settled people don't move: On life course and (im‐) mobility in Sweden";"2001";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7035546248492096603";"Estimating relative standard of living in the United States using cross‐migration data";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13851310447385983940";"Do state borders matter for US intranational trade? The role of history and internal migration";"2007";"2";"10";"internal_migration:72";"false";"NA";"NA";"NA";"NA";"72";"NA";"NA";"NA";"NA";"NA";"NA"
"11341439522074655466";"Crossing the border: Self-selection, earnings and individual migration decisions";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14572110737352686412";"Rural–urban migration and wage determination: The case of Tianjin, China";"2006";"2";"10";"urban_migration:29";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"29";"NA";"NA"
"10159725353141089184";"Geographical literature on the American Negro, 1949–1968: A bibliography";"1969";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14640542210862423270";"Who they were there: Immigrants' educational selectivity and their children's educational attainment";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8476009369805222366";" The Jewish Diaspora in the Roman Empire. Diaspora, Social Agents and Social Networks: Towards the Creation of a New Analytical Toolkit";"NA";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7973987974064470509";" The influence of village attractiveness on flows of movers in a declining rural region";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1813271273618396801";"Why people move to the'sun-belt': A case study of long-distance migration to the Gold Coast, Australia";"1998";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16925764553136420387";"Una visión socio-antropológica de las migraciones en América Latina";"2017";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6958850568193189683";"A model of intraurban mobility";"1979";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8560307768853479102";" Migration, multiculturalism and language maintenance in Australia: Polish migration to Melbourne in the 1980s";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1437661327490993858";"Taxation and Internal Migration—Evidence from the Swiss Census Using Community‐Level Variation in Income Tax Rates";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17692102454085070682";" On the move: Changing mechanisms of Mexico-US migration";"2019";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7669113095292443160";"'Rogues, whores and vagabonds'? Indentured servant emigrants to North America, and the case of mid‐seventeenth‐century Bristol";"1978";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9397287201690258408";"Early reading skills and academic achievement trajectories of students facing poverty, homelessness, and high residential mobility";"2012";"2";"10";"residential_mobility:95";"false";"NA";"95";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14212368001605937278";" Rural labor and population change: Social and demographic developments in east-central Sweden during the nineteenth century";"1978";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17226135222924628631";" Indian urbanization and economic growth since 1960";"1992";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4821784213455267765";" Analysis of land use change: theoretical and modeling approaches";"2019";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13959970198659509749";"From “primitive migration” to “climate refugees”: The curious fate of the natural environment in migration studies";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6651684317310625217";"Human populations in the Andes: the human science basis for research planning";"1981";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4603196039026678703";"Determinants of residential mobility decisions the role of government services in relation to other factors";"1983";"2";"10";"residential_mobility:84";"false";"NA";"84";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"654604081088492746";" Responses to the Economic Crisis Among Immigrants in the Czech Republic: Impeding and inhibiting factors for staying abroad";"2010";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7098669764217388156";"Internal migration in China: a dualistic approach";"1999";"2";"10";"internal_migration:95";"false";"NA";"NA";"NA";"NA";"95";"NA";"NA";"NA";"NA";"NA";"NA"
"13558216786279564662";"A framework for housing market area delineation: principles and application";"2008";"2";"10";"urban_migration_housing_market_UK:1,internal_migration_market_UK:41";"false";"NA";"NA";"1";"NA";"NA";"41";"NA";"NA";"NA";"NA";"NA"
"3546327901180614655";"Is the tap locked? An event history analysis of piped water access in Ouagadougou, Burkina Faso";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1512713941939048502";"Миграция: археологические признаки";"1999";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12600336614287979913";"Multipliers, vacancy chains, and filtering in housing";"1971";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10930797501411094121";"Poverty catchments: Migration, residential mobility, and population turnover in impoverished rural Illinois communities";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8947052944436496088";" A System Approach to Modelling the Inter‐Urban Exchange of Workers in New Zealand";"1986";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"56475649882702610";"Longer distance commuting as a substitute for migration in Britain: a review of trends, issues and implications";"1999";"2";"10";"internal_migration_market_UK:49";"false";"NA";"NA";"NA";"NA";"NA";"49";"NA";"NA";"NA";"NA";"NA"
"15505312464703633583";"Relative deprivation and internal migration in the United States: A comparison of black and white men";"2013";"2";"10";"internal_migration_housing:29";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"29"
"12987089543455133272";" The age of mass migration: Causes and economic impact";"1998";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"484391127876393068";"Sources of migrant housing disadvantage in urban China";"2004";"2";"10";"urban_migration_housing_market_UK:51";"false";"NA";"NA";"51";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9284178052656665002";"Network analysis of commuting flows: A comparative static approach to German data";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15884450716057892711";"Future directions in retail area research";"1966";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11113525386455070061";"Tenure choice and expected mobility: a synthesis";"1981";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15251851161724604992";"The changing political economy of Australian immigration";"2006";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3510472879119537372";" The impact of limiting long term illness on internal migration in England and Wales: New evidence from census microdata";"2016";"2";"10";"internal_migration_census_UK:15";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"15";"NA";"NA";"NA"
"13361479640192036945";"A theory of family housing adjustment";"1975";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6458210641880928161";"Residential Mobility Among the Rural Poor1";"1994";"2";"10";"residential_mobility:68";"false";"NA";"68";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9203526895514586694";"Migration, urbanization, and third world development: an overview";"1982";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5760744561132221974";"Reasons for relocation to a continuing care retirement community";"2002";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10642450384573143728";"Escaping distressed neighborhoods: Individual, community, and metropolitan influences";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11005523196385071845";"The components of socioeconomic neighbourhood change: An analysis of school census data at varying spatial scales in England";"2012";"2";"10";"residential_mobility_census_UK:8";"false";"8";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18186605988768635522";"Understanding mexican migration to the United States";"1987";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9674819911988628258";" Calculated kindness: global restructuring, immigration, and settlement in Canada";"2004";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16093585597167228371";"Migration space: Doubly constrained gravity model mapping of relative interstate separation";"1984";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2493580733877739843";"La teoría de la transición demográfica y la experiencia histórica";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10645078971351046855";"Housing adjustments of relocating elderly households";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15135393508341805015";" Das Individuum und der Wandel städtischer Wohnviertel";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14326635513003948017";" The cyclical interaction between regional migration, employment and unemployment: a time series analysis for Scotland";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1458011394202260265";" Rural-urban migration and its impact on economic development in China.";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5509931149640603824";"The determinants of international students' return intention";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13931208989641422144";"交通基础设施与中国人口迁移: 基于引力模型分析";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6732037203160348802";"Theorizing consumer switching behavior: A general systems theory approach";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13595224991218568449";" Modelling economic change  the recursive programming approach";"1978";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11776223667641395040";"Constrained multiple-swarm particle swarm optimization within a cultural framework";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17059831739589734820";" Long swings in urban development";"1976";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2423933303131748106";"Analyzing social experiments as implemented: A reexamination of the evidence from the HighScope Perry Preschool Program";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4286835857184405402";"Migration and job change: a multinomial logit approach";"1983";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1051912466409865287";"Community services and out‐migration";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14178547976550745231";"La inmigración indocumentada como metáfora de riesgo en la globalizatión";"2005";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17799630430205469060";"Wage distributions and spatial preferences in competitive job search and migration";"1984";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12496050057689310614";" Internal migration in Ghana: Determinants and welfare impacts";"2010";"2";"10";"internal_migration:43";"false";"NA";"NA";"NA";"NA";"43";"NA";"NA";"NA";"NA";"NA";"NA"
"14072396789388940316";"Immigrants and Housing Markets in Mid-Size Metropolitan Areas";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8404914586853307751";"Spatial dynamics of the housing market: An interurban perspective";"2006";"2";"10";"internal_migration_market_UK:28";"false";"NA";"NA";"NA";"NA";"NA";"28";"NA";"NA";"NA";"NA";"NA"
"15307299603377279831";"The economics of temporary migrations";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9375546467656355485";"The effects of higher education policy on the location decision of individuals: Evidence from Florida's Bright Futures Scholarship Program";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18017844831217360444";"The Housing Market as a Source of Urban Demographic and Social Change: The Impact of Flat Break-Ups in London and Condominium Conversion in the …";"1989";"2";"10";"urban_migration_housing_market_UK:70";"false";"NA";"NA";"70";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15417959113941176632";" The ecological transition: cultural anthropology and human adaptation";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7866622915496187487";"Migration, identity and belonging";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8980524572417990016";"Kin family network: Unheralded structure in current conceptualizations of family functioning";"1962";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14634525119702651774";"Sociologie et démographie";"1946";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1454918175645328936";" Invisible sojourners: African immigrant diaspora in the United States";"2000";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18432117349985852282";" Being Nepali Part-time: Inquiring Identities among 'Nepali Diaspora'";"2007";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7842172757824181453";"Moving home: Theorizing housing within a politics of mobility";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
